loan_id,customer_id,loan_type,amount_applied,status,application_date,approved_date
301760,71,Home,N/A,Approved,2025-03-04,2025-03-01
301761,648,Personal,432637.02, Rejected,2024-11-02,2024-11-24
301762,969,Personal,245610.56, Rejected,2024-02-21,2024-03-20
301763,105,Home,6918.51,Pending,2023-09-30,2023-10-04
301764,811,Education,170788.75,Rejected,2024-05-16,2024-05-20
301765,466,Personal,120576.53,Rejected,2024-08-29,2024-09-22
301766,318,Car,322278.48, Rejected,2024-06-12,2024-07-11
301767,225,Education,404604.54,Approved,2023-07-21,2023-07-31
301768,829,Personal,466954.24,Rejected,2023-11-05,2023-10-29
301769,991,Home,366247.16,Approved,2024-07-20,2024-07-17
301770,1000,Education,423914.54,Approved,2023-09-12,2023-10-07
301771,777,Home,N/A,Pending,2023-08-23,2023-09-16
301772,648,Home,56944.44,Approved,2024-04-26,2024-05-09
301773,315,Car,450905.57, Rejected,2025-03-21,2025-03-21
301774,385,Education,303981.19, Rejected,2024-07-09,2024-08-07
301775,833,Education,389379.18, Rejected,2024-03-12,2024-03-08
301776,674,Home,17256.63,Approved,2024-10-28,2024-10-29
301777,749,Car,248105.08,Pending,2024-12-01,2024-11-21
301778,40,Education,45717.15,Pending,2025-01-17,2025-01-21
301779,486,Home,106812.74,Approved,2023-07-24,2023-08-04
301780,839,Personal,245259.87, Rejected,2025-04-26,2025-04-24
301781,132,Home,138614.32,Approved,2023-10-05,2023-10-14
301782,586,Education,177082.90,Rejected,2023-10-19,2023-11-12
301783,312,Education,225924.24,Pending,2023-07-08,2023-07-05
301784,131,Education,148586.89, Rejected,2025-02-07,2025-02-04
301785,447,Personal,136557.29,Pending,2024-10-01,2024-10-21
301786,2,Education,250045.76,Approved,2024-12-16,2024-12-07
301787,16,Education,256387.30,Approved,2025-01-16,2025-02-06
301788,900,Personal,478875.87,Approved ,2024-10-20,2024-11-03
301789,42,Education,266503.88,Approved,2023-11-11,2023-11-11
301790,955,Car,460896.01,Approved ,2024-01-12,2024-01-10
301791,555,Education,399508.95,Approved,2024-04-27,2024-05-20
301792,581,Car,285863.24,Rejected,2023-08-06,2023-08-17
301793,664,Home,80755.40,Approved,2024-06-19,2024-07-18
301794,536,Car,12127.74,Approved,2025-04-02,2025-04-28
301795,49,Education,188239.85,Approved ,2024-05-15,2024-05-26
301796,843,Education,217221.47,Approved ,2023-11-15,2023-12-12
301797,584,Home,431674.43, Rejected,2025-04-17,2025-04-20
301798,561,Personal,409758.30,Pending,2024-05-23,2024-05-29
301799,325,Home,487364.17, Rejected,2023-12-03,2023-11-26
301800,270,Car,320991.17,Approved,2025-03-21,2025-03-30
301801,542,Home,389231.87,Pending,2023-10-26,2023-10-30
301802,241,Home,473121.29,Approved,2024-06-09,2024-06-03
301803,507,Home,417874.93,Rejected,2024-01-08,2024-01-09
301804,915,Personal,64482.26,Approved,2024-09-09,2024-09-15
301805,366,Car,314911.30,Approved ,2025-06-08,2025-06-15
301806,831,Home,488794.17, Rejected,2023-10-11,2023-10-13
301807,770,Car,N/A,Approved,2025-01-20,2025-01-12
301808,792,Education,424407.39,Approved,2024-03-20,2024-04-17
301809,52,Home,438559.88,Approved ,2024-04-14,2024-04-24
301810,633,Home,N/A,Pending,2023-09-28,2023-10-02
301811,673,Education,293873.83,Approved,2023-11-04,2023-11-13
301812,354,Home,498914.13,Approved ,2024-08-18,2024-09-01
301813,653,Home,361364.59,Rejected,2024-03-03,2024-03-25
301814,234,Home,385446.00, Rejected,2023-12-26,2023-12-27
301815,493,Education,469396.55,Approved,2024-09-24,2024-09-20
301816,449,Personal,402012.54,Approved,2024-01-03,2023-12-28
301817,826,Education,388351.21,Rejected,2023-12-03,2023-12-26
301818,302,Home,461293.79,Approved ,2023-09-25,2023-09-23
301819,196,Education,301776.97,Pending,2023-09-13,2023-09-06
301820,169,Car,322311.35,Approved,2024-01-01,2024-01-05
301821,693,Car,128646.31,Rejected,2023-11-08,2023-11-23
301822,986,Home,110381.58,Rejected,2023-08-04,2023-08-20
301823,548,Car,41492.19,Approved,2023-07-28,2023-07-21
301824,188,Car,263432.90, Rejected,2024-09-05,2024-08-31
301825,642,Home,272568.40,Approved ,2023-10-06,2023-10-01
301826,9,Home,286452.00,Approved,2023-07-29,2023-08-26
301827,88,Home,38798.62,Pending,2025-05-21,2025-06-15
301828,863,Personal,140432.66,Approved ,2025-01-16,2025-01-26
301829,308,Home,58640.05,Approved ,2025-01-03,2025-01-21
301830,905,Personal,120172.19,Approved ,2025-02-06,2025-03-05
301831,207,Education,31609.19,Pending,2024-04-08,2024-03-31
301832,37,Car,464833.13,Pending,2024-08-25,2024-09-07
301833,991,Car,145999.50,Pending,2023-09-14,2023-09-05
301834,950,Personal,361614.25,Approved,2023-07-19,2023-08-09
301835,250,Personal,378721.64,Approved,2024-12-02,2024-11-27
301836,273,Education,261408.65,Pending,2024-11-26,2024-12-01
301837,877,Home,163212.42,Approved,2024-06-05,2024-05-29
301838,293,Personal,491409.81, Rejected,2024-04-13,2024-04-21
301839,179,Home,122263.83,Approved,2024-10-01,2024-09-22
301840,42,Education,478614.59,Approved ,2023-12-26,2024-01-12
301841,508,Education,50975.04,Approved,2024-08-21,2024-09-06
301842,248,Home,457590.42,Pending,2023-09-02,2023-09-16
301843,225,Home,368110.25,Approved,2024-12-06,2024-12-05
301844,657,Personal,143771.24,Rejected,2024-01-05,2023-12-26
301845,800,Education,231838.40,Approved,2024-04-18,2024-04-21
301846,169,Home,306966.46,Approved ,2023-08-11,2023-09-02
301847,802,Car,397025.29,Rejected,2024-11-09,2024-11-11
301848,431,Personal,343177.65,Approved,2023-10-03,2023-09-26
301849,773,Personal,357047.47,Pending,2024-10-06,2024-10-26
301850,931,Personal,435961.74,Pending,2023-09-13,2023-09-06
301851,943,Education,261046.72, Rejected,2025-02-24,2025-02-14
301852,767,Education,367704.41,Rejected,2025-04-01,2025-04-11
301853,403,Education,164013.48,Approved,2025-02-26,2025-02-27
301854,232,Home,244171.61,Approved,2025-03-30,2025-04-01
301855,201,Car,367361.38, Rejected,2024-10-18,2024-11-06
301856,98,Car,N/A,Pending,2024-05-20,2024-05-28
301857,152,Personal,409158.24,Approved ,2023-09-23,2023-09-16
301858,656,Personal,41630.80,Approved,2024-05-21,2024-06-08
301859,224,Car,312927.93,Approved,2023-09-13,2023-09-27
301860,470,Personal,413795.35, Rejected,2024-08-10,2024-08-28
301861,575,Personal,253446.95,Rejected,2024-03-04,2024-03-04
301862,509,Education,6316.85,Approved ,2024-06-24,2024-07-16
301863,588,Education,46814.60,Pending,2024-04-22,2024-04-30
301864,94,Personal,33955.03,Pending,2023-10-25,2023-11-11
301865,369,Home,40770.89,Rejected,2024-02-17,2024-03-09
301866,359,Home,99002.24,Rejected,2024-07-16,2024-07-26
301867,45,Education,402177.55,Rejected,2025-03-06,2025-03-27
301868,238,Home,423209.41,Approved,2023-10-22,2023-11-16
301869,570,Education,361442.66,Pending,2024-12-24,2025-01-14
301870,678,Home,38469.65,Approved ,2024-12-20,2025-01-01
301871,704,Personal,404902.04,Approved ,2024-06-29,2024-07-28
301872,23,Personal,475326.57, Rejected,2024-12-16,2024-12-25
301873,244,Education,286745.14,Approved,2024-03-08,2024-04-01
301874,317,Education,253698.03,Pending,2024-11-26,2024-12-03
301875,679,Personal,280627.23,Pending,2024-08-25,2024-09-08
301876,161,Home,6521.76, Rejected,2024-12-14,2025-01-05
301877,164,Personal,52590.09,Approved,2023-08-29,2023-08-21
301878,901,Education,N/A,Approved,2025-05-14,2025-05-25
301879,658,Car,35274.05,Pending,2024-10-09,2024-10-19
301880,919,Car,404512.70,Approved,2025-02-24,2025-03-09
301881,784,Personal,164449.44,Pending,2023-07-26,2023-08-15
301882,484,Car,473816.27,Approved ,2024-08-02,2024-08-08
301883,481,Personal,361788.15,Approved ,2024-12-15,2024-12-19
301884,882,Personal,73773.52,Pending,2023-09-01,2023-08-24
301885,564,Home,318509.89,Approved,2024-03-08,2024-03-06
301886,930,Car,95874.21,Approved,2025-02-18,2025-02-25
301887,179,Home,227129.14, Rejected,2024-02-09,2024-03-08
301888,632,Home,477371.35,Approved,2024-08-01,2024-08-13
301889,382,Personal,N/A,Pending,2024-03-18,2024-03-13
301890,270,Education,426213.65, Rejected,2025-02-26,2025-03-21
301891,871,Home,113463.52,Approved ,2025-02-24,2025-03-02
301892,683,Car,42175.24,Approved ,2023-08-02,2023-08-01
301893,884,Education,248552.78,Approved ,2024-11-09,2024-11-20
301894,108,Car,392692.58,Rejected,2023-07-21,2023-08-05
301895,225,Education,352655.01,Approved,2023-12-05,2023-12-01
301896,79,Personal,492252.05,Approved,2023-08-23,2023-09-04
301897,812,Personal,348947.51,Approved ,2023-08-05,2023-08-30
301898,366,Home,128304.68, Rejected,2024-08-31,2024-09-24
301899,29,Education,51548.60,Pending,2023-10-27,2023-10-20
301900,280,Home,83459.10,Pending,2024-06-01,2024-06-07
301901,662,Personal,169944.52,Pending,2025-01-25,2025-02-01
301902,581,Home,78045.80,Pending,2024-06-07,2024-07-01
301903,673,Car,42505.30,Approved,2024-01-03,2024-01-20
301904,404,Home,431342.20,Approved,2023-09-21,2023-10-16
301905,385,Education,205491.95,Approved,2024-04-22,2024-04-28
301906,495,Home,434897.36, Rejected,2024-02-04,2024-02-15
301907,792,Home,471055.73, Rejected,2025-05-15,2025-06-13
301908,260,Home,199831.12,Rejected,2023-07-09,2023-07-13
301909,154,Personal,198181.14,Approved,2024-09-22,2024-09-17
301910,473,Personal,433742.98,Approved,2025-04-28,2025-05-25
301911,150,Home,91127.67,Approved ,2024-07-17,2024-07-24
301912,750,Personal,N/A,Pending,2024-03-07,2024-03-31
301913,231,Personal,138420.55,Approved,2024-04-07,2024-04-22
301914,796,Home,496986.07,Rejected,2025-03-27,2025-04-13
301915,616,Home,60691.18, Rejected,2024-04-13,2024-04-29
301916,233,Car,159777.47,Approved,2023-12-09,2024-01-01
301917,764,Education,485855.62,Approved,2024-02-12,2024-02-25
301918,177,Personal,49715.12,Rejected,2025-05-11,2025-05-03
301919,59,Home,43735.88,Approved,2023-07-13,2023-08-11
301920,928,Car,296322.88,Rejected,2023-07-10,2023-07-12
301921,719,Personal,121610.68,Approved ,2025-06-17,2025-07-12
301922,388,Education,75385.40,Approved,2023-07-11,2023-07-27
301923,869,Personal,293181.73,Pending,2023-11-28,2023-11-19
301924,275,Car,217648.83,Rejected,2024-02-02,2024-02-10
301925,695,Home,449582.29,Approved,2023-07-09,2023-08-03
301926,526,Home,476608.92,Approved,2025-05-28,2025-06-13
301927,490,Car,306528.08,Approved ,2024-10-02,2024-09-23
301928,917,Car,58630.36,Approved ,2024-01-19,2024-01-30
301929,921,Education,299996.92,Approved ,2024-07-26,2024-07-28
301930,855,Home,58137.01, Rejected,2025-06-24,2025-07-02
301931,900,Personal,240010.51,Approved,2024-07-23,2024-08-12
301932,508,Car,17995.06,Approved ,2024-02-15,2024-02-29
301933,871,Car,193792.00, Rejected,2024-02-21,2024-03-02
301934,95,Home,497883.43,Approved,2025-01-15,2025-02-13
301935,944,Car,313511.62,Pending,2024-08-14,2024-08-14
301936,257,Personal,77376.69,Rejected,2024-09-28,2024-09-29
301937,798,Car,185530.27,Approved,2024-11-14,2024-12-13
301938,692,Education,104423.62,Rejected,2025-02-05,2025-02-10
301939,128,Car,373851.47,Approved,2024-01-16,2024-01-16
301940,770,Home,426182.43, Rejected,2024-11-03,2024-11-06
301941,323,Home,425089.52,Approved ,2024-06-02,2024-06-10
301942,517,Education,142577.12,Approved,2023-12-19,2023-12-14
301943,783,Personal,N/A,Pending,2023-08-28,2023-09-25
301944,964,Personal,436688.73,Pending,2024-09-09,2024-09-23
301945,952,Personal,185614.33,Rejected,2024-06-25,2024-06-21
301946,697,Education,321526.97, Rejected,2024-07-31,2024-08-19
301947,402,Car,58790.40,Rejected,2024-07-26,2024-08-05
301948,258,Home,395371.02,Rejected,2025-03-30,2025-04-26
301949,365,Home,227965.65,Approved ,2024-06-18,2024-07-07
301950,303,Personal,113207.29,Pending,2024-08-30,2024-09-02
301951,975,Personal,318300.32,Approved,2025-03-23,2025-03-31
301952,51,Car,289073.45,Pending,2024-03-03,2024-04-02
301953,550,Personal,211371.10,Approved ,2023-12-06,2023-12-26
301954,32,Home,367537.46,Approved ,2023-11-28,2023-12-23
301955,972,Car,228302.27,Pending,2024-09-07,2024-09-05
301956,518,Home,335319.72,Rejected,2024-03-20,2024-03-19
301957,563,Home,488644.73,Approved ,2024-05-27,2024-05-20
301958,535,Education,277821.82, Rejected,2025-03-08,2025-03-16
301959,645,Education,92825.03,Pending,2024-08-05,2024-09-01
301960,528,Home,347859.54,Approved,2023-11-17,2023-11-11
301961,153,Home,391490.26,Approved,2023-12-22,2023-12-28
301962,25,Education,142179.90,Approved,2024-06-08,2024-06-18
301963,152,Education,112319.94,Rejected,2023-08-24,2023-09-13
301964,322,Education,266296.38,Rejected,2023-08-23,2023-09-22
301965,948,Personal,242508.57,Approved,2024-11-26,2024-11-21
301966,951,Car,404281.52, Rejected,2025-03-02,2025-03-11
301967,238,Car,319843.02, Rejected,2024-12-28,2025-01-20
301968,697,Home,373339.75,Approved ,2024-07-03,2024-07-15
301969,705,Home,231971.07,Approved ,2024-04-11,2024-04-04
301970,999,Home,154868.78,Pending,2025-04-27,2025-05-04
301971,40,Car,N/A,Approved,2024-12-13,2024-12-16
301972,543,Car,117318.64,Rejected,2024-07-01,2024-07-11
301973,883,Car,378323.95,Approved,2024-04-27,2024-05-12
301974,50,Personal,234001.58,Rejected,2023-12-14,2023-12-19
301975,809,Home,470980.46,Approved,2024-11-10,2024-12-08
301976,991,Home,493547.02,Approved,2024-09-27,2024-10-24
301977,476,Education,N/A,Pending,2024-04-03,2024-04-28
301978,342,Education,315837.42,Approved ,2023-12-07,2023-12-22
301979,694,Car,250749.20,Approved,2024-11-24,2024-11-20
301980,55,Car,305493.89,Approved,2023-10-22,2023-10-24
301981,791,Personal,24022.41,Approved,2025-01-16,2025-01-30
301982,785,Home,365269.96, Rejected,2023-09-01,2023-08-24
301983,889,Home,333686.27,Approved ,2023-09-16,2023-09-08
301984,109,Personal,124055.39,Pending,2024-02-25,2024-03-05
301985,343,Car,325917.31,Approved,2025-01-15,2025-01-30
301986,735,Home,279162.19,Pending,2024-11-04,2024-11-18
301987,572,Car,158435.97,Approved,2025-01-06,2025-02-02
301988,140,Home,143541.87,Approved,2023-09-07,2023-09-02
301989,706,Car,85971.05,Approved ,2023-12-10,2023-12-23
301990,627,Car,56031.75,Approved,2023-07-23,2023-07-16
301991,657,Education,380681.91,Rejected,2025-01-31,2025-01-30
301992,947,Car,131773.47,Approved,2023-10-16,2023-10-15
301993,605,Home,N/A,Rejected,2025-04-09,2025-04-26
301994,538,Personal,124980.89,Approved,2024-07-02,2024-06-26
301995,508,Home,316020.71,Approved,2024-02-18,2024-03-14
301996,239,Education,378718.74,Pending,2025-01-16,2025-01-25
301997,160,Education,285022.72,Approved,2024-05-21,2024-06-13
301998,600,Home,140992.45,Approved ,2025-05-10,2025-05-29
301999,595,Home,374399.21,Rejected,2024-04-25,2024-05-19
