transaction_id,account_id,transaction_date,transaction_type,amount,merchant,category
200392,10213,2025-06-07,debit,822.6,"Lowe, Carter and Hull",insurance
200393,10597,2024-08-14,debit,1567.56,Montoya-Mejia,salary
200394,10595,2025-05-29,credit,1866.7,"Harris, Haney and Lewis",salary
200395,10696,2025-05-21,credit,2939.04,Lowe-James,groceries
200396,10173,2025-04-28,debit,4112.51,"Jackson, Madden and Fernandez",utilities
200397,11050,2024-11-30,credit,7720.6,Cummings-Little,Grocerry
200398,11025,2025-03-23,debit,3316.18,James LLC,rent
200399,10126,2025-03-01,debit,376.37,"King, Lowery and Macdonald",groceries
200400,10596,2025-06-01,credit,2090.16,"Anderson, Hart and Wood",Grocerry
200401,10527,2024-12-05,credit,3947.81,Carroll-Flowers,shopping
200402,10184,2024-08-09,debit,5262.59,Thomas PLC,Entertaiment
200403,10253,2024-11-16,credit,-2411.72,Odonnell and Sons,rent
200404,10443,2024-11-18,debit,9994.44,,insurance
200405,10071,2024-07-15,credit,9181.39,"Costa, Baxter and Jones",Entertaiment
200406,10670,2025-06-10,credit,4617.67,Carter-Rodriguez,Grocerry
200407,11074,2024-11-06,credit,9115.2,,Entertaiment
200408,10060,2025-04-27,debit,7786.55,"Baldwin, Kline and May",fuel
200409,10995,2025-01-22,credit,2444.61,Robinson PLC,Fuel 
200410,11018,2025-04-06,debit,8230.59,"Ray, Todd and Moss",Fuel 
200411,10850,2024-10-15,credit,3918.22,Little-Brown,groceries
200412,10156,2024-07-19,credit,8085.33,Allen-Bailey,Groceriess
200413,10587,2024-11-22,debit,2259.22,"Morgan, Mcdaniel and Bass",rent
200414,10702,2024-09-08,credit,7565.46,"Walters, Garcia and Robertson",Fuel 
200415,10322,2024-09-18,credit,735.94,Collins-Flores,insurance
200416,10157,2025-01-08,credit,6954.48,Gonzalez PLC,Grocerry
200417,11097,2025-03-01,credit,8296.0,Garcia Group,salary
200418,10486,2025-01-12,debit,4287.27,James-West,Fuel 
200419,10094,2025-01-01,credit,1166.01,Dunn-Johnson,groceries
200420,10086,2025-06-21,credit,5203.05,"Johnson, Oneal and Tyler",Groceriess
200421,10181,2025-03-08,credit,3863.45,,Fuel 
200422,10435,2024-08-04,credit,7676.18,Merritt-Rose,groceries
200423,10880,2025-01-28,credit,4362.97,"Warner, Webb and Garcia",rent
200424,10869,2024-08-01,credit,6212.17,Diaz Group,utilities
200425,10082,2024-12-07,debit,8963.71,,Grocerry
200426,10916,2025-05-02,debit,2985.1,"Levine, Rodriguez and Carroll",SHOPPING
200427,11126,2024-12-25,credit,4075.17,Gonzales-Riley,Groceriess
200428,10254,2025-03-29,debit,4515.89,"Harris, Gonzalez and Gutierrez",Groceriess
200429,10097,2024-12-28,credit,8033.06,Ball Inc,groceries
200430,10927,2024-11-02,credit,4029.15,"Clark, Lopez and Kelly",SHOPPING
200431,10861,2025-01-21,debit,8695.93,Chapman Group,Grocerry
200432,10934,2024-10-31,debit,1452.67,Thornton-Gardner,Groceriess
200433,10786,2024-09-29,credit,1470.17,Crane-Archer,Entertaiment
200434,11024,2025-02-05,credit,9532.93,"Watkins, Juarez and Martin",Entertaiment
200435,10456,2024-08-26,credit,7762.91,Ross-Thomas,groceries
200436,10835,2024-12-24,credit,9900.24,"Olson, Hansen and Jones",shopping
200437,10936,2024-11-01,credit,6419.72,"Olsen, Hickman and Patterson",Grocerry
200438,10467,2024-12-31,credit,3258.46,"Melton, Smith and Golden",SHOPPING
200439,10499,2024-09-12,credit,6572.93,,utilities
200440,10006,2024-06-28,debit,8872.94,Kramer LLC,fuel
200441,11159,2024-09-13,debit,300.37,Santana Group,Entertaiment
200442,10301,2024-09-03,debit,5445.46,Molina-Jordan,SHOPPING
200443,10544,2025-01-29,debit,5729.56,"Walker, Stewart and Little",SHOPPING
200444,10149,2025-05-06,credit,150.32,"Mckinney, Martin and Martinez",SHOPPING
200445,10298,2025-01-13,debit,5715.5,Harding-Simmons,Entertaiment
200446,10246,2024-09-26,credit,7772.41,Lara Group,Groceriess
200447,10636,2025-05-09,debit,6260.79,,groceries
200448,10336,2024-09-07,credit,10.78,Nichols PLC,Groceriess
200449,10800,2025-06-19,debit,626.99,,Entertaiment
200450,10792,2024-12-26,credit,813.06,Mercado Inc,groceries
200451,10098,2025-03-01,debit,5278.6,Cannon-Walker,utilities
200452,10164,2025-05-27,credit,8578.51,"Kirk, Clements and Leon",Entertaiment
200453,10362,2024-12-25,credit,8718.53,Gillespie-Clements,SHOPPING
200454,10294,2024-08-10,debit,2205.89,Koch PLC,groceries
200455,11014,2024-10-17,debit,3907.99,,rent
200456,10286,2024-08-19,debit,6714.26,Anderson-Oconnor,salary
200457,10039,2025-03-06,credit,7458.88,"Dorsey, Gonzalez and Deleon",rent
200458,10787,2024-07-19,credit,5654.65,,Entertaiment
200459,10539,2024-06-29,debit,672.51,Solomon-Thomas,entertainment
200460,10929,2024-07-14,credit,9541.98,Moran LLC,fuel
200461,10414,2024-08-19,debit,1088.02,Phillips LLC,shopping
200462,10950,2025-07-25 13:14:01.020960,credit,-6780.65,Beasley Inc,insurance
200463,10230,2024-11-08,debit,2380.49,"Hopkins, Allison and Holt",SHOPPING
200464,10650,2024-12-16,debit,5461.58,Davis-Montgomery,insurance
200465,10248,2025-06-21,debit,744.29,"Berger, Michael and Byrd",utilities
200466,10628,2025-02-07,credit,7260.14,"Wells, Bennett and Mckinney",groceries
200467,10288,2024-12-11,debit,5103.18,Ingram-Powell,shopping
200468,10883,2024-12-19,credit,2365.84,Phillips-Lawson,shopping
200469,10815,2025-04-02,credit,9276.91,"Gray, Bond and Lee",rent
200470,11051,2025-04-24,credit,752.71,Smith-Gilbert,rent
200471,10683,2024-11-15,credit,1024.28,Martin LLC,insurance
200472,10351,2024-08-18,debit,7345.75,"James, Marquez and Gonzalez",Fuel 
200473,10896,2024-12-21,debit,8665.97,"Gonzalez, Neal and Martinez",Grocerry
200474,10497,2024-07-30,credit,5435.57,"Jones, Green and Riggs",salary
200475,10468,2025-03-26,debit,9597.71,,Entertaiment
200476,11197,2024-07-01,debit,4028.41,Smith-Steele,shopping
200477,10928,2024-12-28,credit,4027.19,"Sanchez, Williams and Wilson",insurance
200478,11061,2025-01-03,credit,-8601.15,"Willis, Miller and Duffy",insurance
200479,11107,2024-07-10,credit,1805.31,"Park, Williams and Sanders",fuel
200480,10176,2025-05-13,debit,149.31,Barnes Inc,rent
200481,10214,2025-01-07,debit,5694.75,Taylor LLC,Grocerry
200482,10356,2025-01-29,credit,3274.6,"Robbins, Caldwell and Kirk",Groceriess
200483,10080,2025-06-14,debit,2352.96,Harper-Boyer,Grocerry
200484,10591,2025-06-17,credit,9530.92,Walker LLC,salary
200485,10069,2025-01-09,credit,6623.47,"Reeves, Howard and Kline",Groceriess
200486,10513,2025-02-14,debit,6484.06,Rodriguez PLC,Groceriess
200487,10691,2024-11-29,credit,6473.06,Hudson-Meyers,Grocerry
200488,11039,2024-11-22,credit,6953.11,Waller Ltd,fuel
200489,10481,2025-01-08,debit,4476.34,Mercer-Hughes,Grocerry
200490,10382,2024-10-14,debit,2749.73,"Decker, Burnett and Johnson",Groceriess
200491,10130,2024-09-14,debit,4949.49,Dunlap Group,insurance
200492,11109,2025-03-22,debit,5058.55,Roth Group,fuel
200493,10265,2024-12-07,credit,4939.58,Thomas-Stone,Grocerry
200494,10651,2024-10-24,credit,3986.54,Ryan-Baker,entertainment
200495,10755,2025-06-06,debit,8830.32,"Valenzuela, Hinton and Jimenez",salary
200496,10799,2024-08-14,debit,6856.44,Smith-Cochran,groceries
200497,10255,2025-03-20,credit,7784.01,"Leonard, Thomas and Payne",utilities
200498,10373,2025-03-10,debit,4607.4,Miller Ltd,fuel
200499,10722,2025-04-11,debit,1857.7,Tyler-Flores,fuel
200500,11090,2025-02-09,debit,7895.56,Hansen LLC,entertainment
200501,10398,2024-10-12,credit,3402.52,,SHOPPING
200502,10671,2024-09-14,debit,7224.49,Simpson Inc,fuel
200503,10703,2024-11-28,credit,4037.11,"Harris, Brown and Newman",entertainment
200504,10703,2025-04-03,debit,1023.11,Mcneil LLC,Grocerry
200505,10217,2025-06-09,debit,3692.95,,SHOPPING
200506,11002,2024-12-06,debit,9495.82,"Browning, James and Marquez",groceries
200507,10656,2025-05-15,debit,8248.8,Cain Inc,entertainment
200508,10627,2025-06-13,credit,8777.62,Brown Inc,shopping
200509,10231,2025-02-09,debit,1648.98,Fox PLC,Fuel 
200510,10683,2025-02-09,debit,7934.72,Jones Group,salary
200511,10430,2025-01-14,credit,3253.13,Acosta LLC,salary
200512,10414,2025-05-23,credit,3661.74,"Coffey, Thompson and Schneider",rent
200513,11074,2024-09-23,debit,4473.82,Hale-Ramirez,groceries
200514,10544,2024-11-03,credit,6971.56,"Gilmore, Greene and White",Entertaiment
200515,10178,2025-03-18,debit,1774.07,Howell and Sons,Grocerry
200516,10249,2024-07-15,debit,5615.29,Mccarthy-Schultz,fuel
200517,10978,2025-07-09 13:14:01.035919,credit,2350.86,Davis-Townsend,Entertaiment
200518,10713,2024-11-25,credit,9351.8,Ferguson Ltd,Entertaiment
200519,10876,2024-07-05,debit,8640.48,"Mccormick, Miller and Mercer",insurance
200520,10921,2025-03-14,debit,2987.2,"Patterson, Jones and Farrell",rent
200521,10691,2025-05-28,debit,5413.95,"Turner, Ellis and Terry",Groceriess
200522,10864,2024-10-03,debit,7876.29,Bradford-Wiggins,utilities
200523,10364,2025-06-14,debit,9580.09,"Robinson, Holder and Roy",shopping
200524,10876,2024-07-30,credit,1362.12,Petty Ltd,groceries
200525,10319,2025-01-25,debit,6392.01,Craig Ltd,entertainment
200526,10148,2024-09-28,credit,6426.86,Atkins Group,shopping
200527,10667,2025-01-05,credit,2084.23,Jacobs PLC,Grocerry
200528,10417,2025-01-07,debit,5555.9,Irwin-Davis,shopping
200529,10581,2025-02-08,debit,3858.87,Burgess and Sons,Fuel 
200530,11004,2025-03-12,credit,4231.3,Obrien-Wells,Fuel 
200531,10599,2024-12-01,credit,7469.25,"Boyer, Holland and Todd",Fuel 
200532,10343,2024-08-05,debit,2092.3,Burnett-Simmons,Grocerry
200533,10447,2025-03-21,credit,7075.95,Hicks Group,fuel
200534,10389,2024-11-27,credit,2002.61,Barrett PLC,groceries
200535,10624,2025-05-06,credit,-3772.19,Ortiz and Sons,entertainment
200536,10850,2024-12-10,credit,2040.37,"Fox, Ortega and Howard",Grocerry
200537,10338,2024-07-30,debit,5187.29,"Pena, Koch and Casey",rent
200538,10362,2024-08-27,debit,4801.32,Glass-Jackson,Fuel 
200539,10743,2024-08-26,debit,4838.85,Coleman Group,Groceriess
200540,10066,2024-12-15,credit,5109.77,"Rivas, Robertson and Hudson",rent
200541,10783,2025-03-20,credit,7295.83,West Group,fuel
200542,10900,2024-07-29,debit,1756.31,Mayo-Nguyen,entertainment
200543,10406,2024-09-06,credit,9258.02,"Rangel, Guzman and Mcclain",groceries
200544,10667,2025-01-20,credit,5766.9,"Smith, Carter and Silva",Fuel 
200545,10843,2025-05-05,credit,7328.32,Cunningham-Rodriguez,Groceriess
200546,10154,2024-10-29,credit,5531.81,Dean-Castillo,salary
200547,10744,2024-08-24,credit,7893.73,Morris-Morrison,salary
200548,11138,2025-01-04,debit,4179.34,Phillips-Dunn,SHOPPING
200549,10948,2024-09-06,debit,2189.44,"Wood, Harmon and Johnson",utilities
200550,10506,2024-07-07,debit,2611.12,Sellers LLC,Entertaiment
200551,11020,2024-08-13,credit,1805.42,Rodriguez-Valentine,Groceriess
200552,10898,2025-07-16 13:14:01.044896,credit,4401.98,Webb-Aguilar,SHOPPING
200553,11179,2025-02-03,debit,7187.93,Ashley and Sons,Fuel 
200554,10669,2025-02-10,credit,-1307.55,Dillon-Bell,shopping
200555,10275,2024-08-01,debit,7292.3,"Patel, Miller and Wilson",groceries
200556,11122,2024-10-23,credit,8833.83,"Patterson, Brown and Pearson",Groceriess
200557,10953,2025-04-22,debit,3493.78,Smith PLC,Fuel 
200558,10762,2024-09-05,debit,1847.38,Nelson-Padilla,insurance
200559,10124,2024-09-04,credit,2020.75,"Gould, Hoffman and Small",insurance
200560,10167,2024-11-08,debit,1095.7,,fuel
200561,10430,2025-03-01,credit,229.38,Riddle-Sims,Entertaiment
200562,10476,2025-03-02,credit,925.66,Schroeder PLC,Fuel 
200563,11047,2024-09-10,credit,9116.63,Martinez Ltd,shopping
200564,10430,2025-06-01,debit,930.2,Morgan Inc,fuel
200565,10814,2024-07-20,credit,7317.82,"Hunter, Houston and Johnson",SHOPPING
200566,10942,2024-10-10,credit,535.98,Duncan Inc,shopping
200567,10237,2024-11-28,debit,1045.95,"Day, Cooper and Cowan",groceries
200568,10247,2024-08-27,credit,4465.46,Rosales Group,Grocerry
200569,10896,2025-02-15,credit,9254.9,Nicholson Ltd,utilities
200570,11171,2025-01-29,debit,3373.79,Cruz Inc,SHOPPING
200571,10366,2024-07-01,debit,7766.71,Fowler-Smith,Entertaiment
200572,10577,2024-08-17,credit,2845.22,Floyd-Conway,SHOPPING
200573,11074,2025-03-05,debit,8598.58,"Henderson, Green and Ballard",salary
200574,10275,2024-12-18,debit,3756.39,,Groceriess
200575,10396,2024-11-14,debit,9945.68,Harrison Ltd,insurance
200576,10135,2025-02-27,credit,8053.82,Gamble-Terry,Groceriess
200577,10707,2024-10-30,debit,8235.11,Henson-Vaughn,entertainment
200578,10929,2025-05-05,debit,1908.37,"Farmer, Torres and Shah",Grocerry
200579,10668,2025-02-13,debit,3070.14,Valenzuela-Gregory,entertainment
200580,10055,2025-06-13,credit,8881.13,,rent
200581,10110,2025-01-04,debit,6142.9,Williams-James,Grocerry
200582,11013,2025-06-11,credit,-5991.07,Mccormick-Cox,shopping
200583,10883,2024-10-22,credit,4124.0,Case-Robinson,Grocerry
200584,10219,2024-11-01,debit,9529.19,"Jones, James and Patterson",SHOPPING
200585,10015,2025-01-25,debit,324.8,,groceries
200586,10743,2025-01-20,debit,9565.93,"Carson, Gomez and Sawyer",Entertaiment
200587,10924,2024-09-11,debit,6229.44,"Adkins, Adams and Gonzalez",Groceriess
200588,10712,2024-10-19,debit,8435.21,"Figueroa, Perez and Case",utilities
200589,10982,2024-11-10,credit,8367.87,"Payne, Patterson and Moore",shopping
200590,10090,2024-12-04,credit,7972.79,,groceries
200591,10844,2025-05-15,credit,4493.81,Lewis-Irwin,rent
200592,10331,2025-05-14,credit,5444.18,Holmes-Allen,SHOPPING
200593,10750,2024-07-07,credit,5927.88,"Shepherd, Kennedy and Warren",salary
200594,10124,2024-06-27,credit,5084.12,"Santana, Roberts and Moore",groceries
200595,10946,2025-06-04,debit,798.0,,utilities
200596,10739,2025-03-05,debit,4920.84,Wise-Bishop,insurance
200597,10358,2024-09-18,credit,248.88,"Calderon, King and Sanchez",Grocerry
200598,11081,2025-04-05,debit,4259.66,Shea-Vaughn,utilities
200599,11016,2025-05-28,credit,5613.02,"Johnson, Johnson and Ramsey",Entertaiment
200600,10410,2024-10-22,credit,8226.03,Marsh-Ward,utilities
200601,10895,2025-04-01,debit,8232.11,,Groceriess
200602,10131,2024-07-08,credit,6995.07,,utilities
200603,10825,2025-02-12,credit,3106.7,Patel Group,Entertaiment
200604,10138,2024-12-22,credit,4469.87,Oconnor Inc,utilities
200605,10076,2025-07-18 13:14:01.058860,debit,5856.06,Gonzalez-Jackson,Grocerry
200606,10139,2025-04-16,debit,5742.11,"Blake, Bradley and Terry",SHOPPING
200607,10134,2024-12-16,credit,423.93,Melendez Group,Entertaiment
200608,11026,2025-06-13,debit,9292.68,Richard PLC,Groceriess
200609,11083,2024-10-26,credit,6480.62,Reid-Weeks,SHOPPING
200610,10246,2025-03-12,debit,6030.27,"Montes, Smith and Hart",shopping
200611,10841,2024-07-07,credit,1485.25,Fisher LLC,rent
200612,10982,2025-01-29,credit,2333.76,Rodriguez-Johnson,fuel
200613,10431,2024-08-16,debit,5829.06,"Terry, Smith and Riddle",Groceriess
200614,10913,2024-07-04,credit,7115.16,"Lopez, Hart and Collins",insurance
200615,10285,2024-11-06,debit,510.76,Dyer and Sons,Grocerry
200616,10351,2025-06-13,debit,550.17,Carlson-Ingram,SHOPPING
200617,10056,2025-03-19,debit,951.69,"Cohen, Holloway and Christensen",Grocerry
200618,10171,2025-02-21,debit,9008.42,Lopez-Salinas,shopping
200619,10910,2025-04-03,debit,9278.11,Rodriguez and Sons,shopping
200620,11119,2025-03-08,debit,3041.84,Johnston-Hill,Entertaiment
200621,10246,2025-05-29,debit,5219.94,Morales and Sons,entertainment
200622,11169,2025-06-04,debit,4377.24,,fuel
200623,10126,2024-12-21,debit,5401.41,Hernandez-Hamilton,salary
200624,10969,2025-03-15,credit,8421.35,Escobar-Drake,Groceriess
200625,10825,2024-11-06,credit,9341.55,Holt PLC,Groceriess
200626,10553,2024-11-14,debit,5597.33,Walker-Lee,rent
200627,10803,2025-03-30,debit,6646.17,,groceries
200628,11197,2025-03-15,credit,2587.26,Bailey-Peterson,insurance
200629,10230,2024-07-27,credit,4944.06,Welch-Reynolds,rent
200630,10581,2024-07-11,credit,3333.74,"Colon, Garrett and Richards",rent
200631,11189,2024-10-29,debit,1818.07,Miller Ltd,Groceriess
200632,10863,2025-06-11,debit,8351.03,Cooper-Howard,Grocerry
200633,10509,2025-04-15,debit,257.18,"Robinson, Chavez and Johnson",utilities
200634,10310,2025-04-19,credit,1530.34,Taylor-Lopez,fuel
200635,10728,2025-05-20,credit,8255.37,Perry and Sons,fuel
200636,10000,2024-09-30,credit,2659.92,Wright-Davis,entertainment
200637,10084,2025-05-19,credit,9850.14,Singleton Ltd,Entertaiment
200638,11079,2024-10-27,credit,4249.72,,utilities
200639,10151,2025-05-14,credit,5865.39,Brooks-Henderson,salary
200640,10334,2025-04-02,credit,7147.63,"Jackson, Coleman and Andrade",Fuel 
200641,10834,2024-09-01,debit,1866.62,Johnson-Scott,utilities
200642,10657,2024-08-11,credit,4006.68,"Daugherty, Pena and Myers",fuel
200643,10737,2024-07-01,debit,7505.01,"Howell, Brown and Duncan",utilities
200644,10255,2024-07-28,debit,3179.52,,entertainment
200645,10592,2025-02-15,debit,4021.25,,Entertaiment
200646,10991,2025-05-15,credit,7724.23,Allen-Tyler,Grocerry
200647,11173,2024-09-25,credit,5467.5,"Harper, Dodson and Graham",insurance
200648,10945,2025-01-03,credit,-969.88,Collins Inc,Grocerry
200649,10214,2025-03-29,debit,6225.85,Griffith-Underwood,SHOPPING
200650,10771,2025-01-21,debit,6165.07,Hardin and Sons,Entertaiment
200651,10509,2025-06-16,debit,6965.1,"Padilla, Barnes and Perez",utilities
200652,11037,2025-05-04,debit,6887.2,Meza and Sons,salary
200653,10696,2024-10-12,debit,8035.99,,shopping
200654,10276,2025-04-25,credit,586.82,Carey PLC,salary
200655,10504,2025-06-18,debit,8891.65,,shopping
200656,10144,2025-01-27,debit,6827.98,,Groceriess
200657,11101,2025-01-18,debit,2072.21,Parker LLC,insurance
200658,10257,2025-05-22,debit,3277.21,Sandoval Ltd,insurance
200659,10994,2025-06-28 13:14:01.072777,debit,8070.13,Thomas PLC,Groceriess
200660,10512,2025-05-08,debit,9205.16,Morales LLC,SHOPPING
200661,10561,2024-07-13,debit,4313.97,"Thomas, Thompson and Bowen",salary
200662,10892,2024-08-06,credit,8202.09,Scott Group,salary
200663,11003,2024-11-13,debit,5375.64,,rent
200664,10631,2025-04-19,credit,1923.68,Alexander-Owens,insurance
200665,10267,2025-02-16,debit,2581.63,"Brown, Higgins and Carter",insurance
200666,10267,2024-07-05,credit,7704.48,"Mitchell, Green and Woodard",shopping
200667,10812,2025-01-14,debit,2289.79,,Fuel 
200668,10871,2025-05-22,credit,1185.02,"Harris, Evans and Graham",Entertaiment
200669,10925,2025-02-19,debit,6939.8,Walker-Pope,insurance
200670,10275,2025-06-05,credit,3902.04,Jennings and Sons,Fuel 
200671,10204,2025-03-11,debit,5334.56,"Webb, Wilson and Day",insurance
200672,10122,2025-07-26 13:14:01.076767,credit,1084.37,Russell Ltd,rent
200673,11012,2025-02-08,credit,-1959.64,Fry Group,salary
200674,10909,2025-02-15,credit,9309.92,Price LLC,Fuel 
200675,10836,2025-05-06,credit,6386.3,Browning and Sons,shopping
200676,10337,2025-05-24,debit,2288.85,Hicks Group,rent
200677,10700,2024-08-19,debit,6964.65,"Mendez, Manning and Simon",Entertaiment
200678,11090,2025-01-01,debit,9737.06,Wilkins and Sons,salary
200679,10542,2024-08-25,credit,3098.32,Wheeler and Sons,Entertaiment
200680,10476,2024-11-27,debit,3620.93,"Yoder, Buchanan and Ramos",utilities
200681,10096,2025-03-16,debit,2545.39,Graham-Webb,utilities
200682,10956,2025-04-22,credit,8698.83,,fuel
200683,10396,2024-07-06,debit,2855.37,Taylor-Palmer,Entertaiment
200684,11006,2024-12-18,credit,4508.05,Smith-Schneider,entertainment
200685,10497,2024-11-07,credit,-4893.36,"Yang, Pittman and Miller",Grocerry
200686,11103,2025-05-27,credit,8196.66,Brown LLC,groceries
200687,11111,2024-10-27,credit,6067.8,Smith and Sons,groceries
200688,10522,2024-06-28,credit,332.97,Parsons Group,entertainment
200689,10665,2025-04-10,credit,2668.39,"Sanchez, Snyder and Salazar",entertainment
