loan_id,customer_id,loan_type,amount_applied,status,application_date,approved_date
301818,302,home,461293.79,Approved ,2023-09-25,2023-09-23
301819,196,education,301776.97,pending,2023-09-13,2023-09-06
301820,169,car,322311.35,APPROVED,2024-01-01,2024-01-05
301821,693,car,128646.31,rejected,2023-11-08,2023-11-23
301822,986,home,110381.58,rejected,2023-08-04,2023-08-20
301823,548,car,41492.19,approved,2023-07-28,2023-07-21
301824,188,car,263432.9, REJECTED,2024-09-05,2024-08-31
301825,642,home,272568.4,Approved ,2023-10-06,2023-10-01
301826,9,home,286452.0,approved,2023-07-29,2023-08-26
301827,88,home,38798.62,pending,2025-05-21,2025-06-15
301828,863,personal,140432.66,Approved ,2025-01-16,2025-01-26
301829,308,home,58640.05,Approved ,2025-01-03,2025-01-21
301830,905,personal,120172.19,Approved ,2025-02-06,2025-03-05
301831,207,education,31609.19,pending,2024-04-08,2024-03-31
301832,37,car,464833.13,pending,2024-08-25,2024-09-07
301833,991,car,145999.5,pending,2023-09-14,2023-09-05
301834,950,personal,361614.25,approved,2023-07-19,2023-08-09
301835,250,personal,378721.64,APPROVED,2024-12-02,2024-11-27
301836,273,education,261408.65,pending,2024-11-26,2024-12-01
301837,877,home,163212.42,approved,2024-06-05,2024-05-29
301838,293,personal,491409.81, REJECTED,2024-04-13,2024-04-21
301839,179,home,122263.83,APPROVED,2024-10-01,2024-09-22
301840,42,education,478614.59,Approved ,2023-12-26,2024-01-12
301841,508,education,50975.04,APPROVED,2024-08-21,2024-09-06
301842,248,home,457590.42,pending,2023-09-02,2023-09-16
301843,225,home,368110.25,approved,2024-12-06,2024-12-05
301844,657,personal,143771.24,rejected,2024-01-05,2023-12-26
301845,800,education,231838.4,approved,2024-04-18,2024-04-21
301846,169,home,306966.46,Approved ,2023-08-11,2023-09-02
301847,802,car,397025.29,rejected,2024-11-09,2024-11-11
301848,431,personal,343177.65,APPROVED,2023-10-03,2023-09-26
301849,773,personal,357047.47,pending,2024-10-06,2024-10-26
301850,931,personal,435961.74,pending,2023-09-13,2023-09-06
301851,943,education,261046.72, REJECTED,2025-02-24,2025-02-14
301852,767,education,367704.41,rejected,2025-04-01,2025-04-11
301853,403,education,164013.48,approved,2025-02-26,2025-02-27
301854,232,home,244171.61,APPROVED,2025-03-30,2025-04-01
301855,201,car,367361.38, REJECTED,2024-10-18,2024-11-06
301856,98,car,NULL,pending,2024-05-20,2024-05-28
301857,152,personal,409158.24,Approved ,2023-09-23,2023-09-16
301858,656,personal,41630.8,APPROVED,2024-05-21,2024-06-08
301859,224,car,312927.93,APPROVED,2023-09-13,2023-09-27
301860,470,personal,413795.35, REJECTED,2024-08-10,2024-08-28
301861,575,personal,253446.95,rejected,2024-03-04,2024-03-04
301862,509,education,6316.85,Approved ,2024-06-24,2024-07-16
301863,588,education,46814.6,pending,2024-04-22,2024-04-30
301864,94,personal,33955.03,pending,2023-10-25,2023-11-11
301865,369,home,40770.89,rejected,2024-02-17,2024-03-09
301866,359,home,99002.24,rejected,2024-07-16,2024-07-26
301867,45,education,402177.55,rejected,2025-03-06,2025-03-27
301868,238,home,423209.41,approved,2023-10-22,2023-11-16
301869,570,education,361442.66,pending,2024-12-24,2025-01-14
301870,678,home,38469.65,Approved ,2024-12-20,2025-01-01
301871,704,personal,404902.04,Approved ,2024-06-29,2024-07-28
301872,23,personal,475326.57, REJECTED,2024-12-16,2024-12-25
301873,244,education,286745.14,APPROVED,2024-03-08,2024-04-01
301874,317,education,253698.03,pending,2024-11-26,2024-12-03
301875,679,personal,280627.23,pending,2024-08-25,2024-09-08
301876,161,home,6521.76, REJECTED,2024-12-14,2025-01-05
301877,164,personal,52590.09,APPROVED,2023-08-29,2023-08-21
301878,901,education,NULL,APPROVED,2025-05-14,2025-05-25
301879,658,car,35274.05,pending,2024-10-09,2024-10-19
301880,919,car,404512.7,APPROVED,2025-02-24,2025-03-09
301881,784,personal,164449.44,pending,2023-07-26,2023-08-15
301882,484,car,473816.27,Approved ,2024-08-02,2024-08-08
301883,481,personal,361788.15,Approved ,2024-12-15,2024-12-19
301884,882,personal,73773.52,pending,2023-09-01,2023-08-24
301885,564,home,318509.89,APPROVED,2024-03-08,2024-03-06
301886,930,car,95874.21,approved,2025-02-18,2025-02-25
301887,179,home,227129.14, REJECTED,2024-02-09,2024-03-08
301888,632,home,477371.35,approved,2024-08-01,2024-08-13
301889,382,personal,NULL,pending,2024-03-18,2024-03-13
301890,270,education,426213.65, REJECTED,2025-02-26,2025-03-21
301891,871,home,113463.52,Approved ,2025-02-24,2025-03-02
301892,683,car,42175.24,Approved ,2023-08-02,2023-08-01
301893,884,education,248552.78,Approved ,2024-11-09,2024-11-20
301894,108,car,392692.58,rejected,2023-07-21,2023-08-05
301895,225,education,352655.01,APPROVED,2023-12-05,2023-12-01
301896,79,personal,492252.05,approved,2023-08-23,2023-09-04
301897,812,personal,348947.51,Approved ,2023-08-05,2023-08-30
301898,366,home,128304.68, REJECTED,2024-08-31,2024-09-24
301899,29,education,51548.6,pending,2023-10-27,2023-10-20
301900,280,home,83459.1,pending,2024-06-01,2024-06-07
301901,662,personal,169944.52,pending,2025-01-25,2025-02-01
301902,581,home,78045.8,pending,2024-06-07,2024-07-01
301903,673,car,42505.3,approved,2024-01-03,2024-01-20
301904,404,home,431342.2,approved,2023-09-21,2023-10-16
301905,385,education,205491.95,approved,2024-04-22,2024-04-28
301906,495,home,434897.36, REJECTED,2024-02-04,2024-02-15
301907,792,home,471055.73, REJECTED,2025-05-15,2025-06-13
301908,260,home,199831.12,rejected,2023-07-09,2023-07-13
301909,154,personal,198181.14,APPROVED,2024-09-22,2024-09-17
301910,473,personal,433742.98,approved,2025-04-28,2025-05-25
301911,150,home,91127.67,Approved ,2024-07-17,2024-07-24
301912,750,personal,NULL,pending,2024-03-07,2024-03-31
301913,231,personal,138420.55,APPROVED,2024-04-07,2024-04-22
301914,796,home,496986.07,rejected,2025-03-27,2025-04-13
301915,616,home,60691.18, REJECTED,2024-04-13,2024-04-29
301916,233,car,159777.47,approved,2023-12-09,2024-01-01
301917,764,education,485855.62,APPROVED,2024-02-12,2024-02-25
301918,177,personal,49715.12,rejected,2025-05-11,2025-05-03
301919,59,home,43735.88,approved,2023-07-13,2023-08-11
301920,928,car,296322.88,rejected,2023-07-10,2023-07-12
301921,719,personal,121610.68,Approved ,2025-06-17,2025-07-12
301922,388,education,75385.4,APPROVED,2023-07-11,2023-07-27
301923,869,personal,293181.73,pending,2023-11-28,2023-11-19
301924,275,car,217648.83,rejected,2024-02-02,2024-02-10
301925,695,home,449582.29,APPROVED,2023-07-09,2023-08-03
301926,526,home,476608.92,APPROVED,2025-05-28,2025-06-13
301927,490,car,306528.08,Approved ,2024-10-02,2024-09-23
301928,917,car,58630.36,Approved ,2024-01-19,2024-01-30
301929,921,education,299996.92,Approved ,2024-07-26,2024-07-28
301930,855,home,58137.01, REJECTED,2025-06-24,2025-07-02
301931,900,personal,240010.51,APPROVED,2024-07-23,2024-08-12
301932,508,car,17995.06,Approved ,2024-02-15,2024-02-29
301933,871,car,193792.0, REJECTED,2024-02-21,2024-03-02
301934,95,home,497883.43,approved,2025-01-15,2025-02-13
301935,944,car,313511.62,pending,2024-08-14,2024-08-14
301936,257,personal,77376.69,rejected,2024-09-28,2024-09-29
301937,798,car,185530.27,APPROVED,2024-11-14,2024-12-13
301938,692,education,104423.62,rejected,2025-02-05,2025-02-10
301939,128,car,373851.47,APPROVED,2024-01-16,2024-01-16
301940,770,home,426182.43, REJECTED,2024-11-03,2024-11-06
301941,323,home,425089.52,Approved ,2024-06-02,2024-06-10
301942,517,education,142577.12,APPROVED,2023-12-19,2023-12-14
301943,783,personal,NULL,pending,2023-08-28,2023-09-25
301944,964,personal,436688.73,pending,2024-09-09,2024-09-23
301945,952,personal,185614.33,rejected,2024-06-25,2024-06-21
301946,697,education,321526.97, REJECTED,2024-07-31,2024-08-19
301947,402,car,58790.4,rejected,2024-07-26,2024-08-05
301948,258,home,395371.02,rejected,2025-03-30,2025-04-26
301949,365,home,227965.65,Approved ,2024-06-18,2024-07-07
301950,303,personal,113207.29,pending,2024-08-30,2024-09-02
301951,975,personal,318300.32,approved,2025-03-23,2025-03-31
301952,51,car,289073.45,pending,2024-03-03,2024-04-02
301953,550,personal,211371.1,Approved ,2023-12-06,2023-12-26
301954,32,home,367537.46,Approved ,2023-11-28,2023-12-23
301955,972,car,228302.27,pending,2024-09-07,2024-09-05
301956,518,home,335319.72,rejected,2024-03-20,2024-03-19
301957,563,home,488644.73,Approved ,2024-05-27,2024-05-20
301958,535,education,277821.82, REJECTED,2025-03-08,2025-03-16
301959,645,education,92825.03,pending,2024-08-05,2024-09-01
301960,528,home,347859.54,APPROVED,2023-11-17,2023-11-11
301961,153,home,391490.26,approved,2023-12-22,2023-12-28
301962,25,education,142179.9,approved,2024-06-08,2024-06-18
301963,152,education,112319.94,rejected,2023-08-24,2023-09-13
301964,322,education,266296.38,rejected,2023-08-23,2023-09-22
301965,948,personal,242508.57,APPROVED,2024-11-26,2024-11-21
301966,951,car,404281.52, REJECTED,2025-03-02,2025-03-11
301967,238,car,319843.02, REJECTED,2024-12-28,2025-01-20
301968,697,home,373339.75,Approved ,2024-07-03,2024-07-15
301969,705,home,231971.07,Approved ,2024-04-11,2024-04-04
301970,999,home,154868.78,pending,2025-04-27,2025-05-04
301971,40,car,NULL,APPROVED,2024-12-13,2024-12-16
301972,543,car,117318.64,rejected,2024-07-01,2024-07-11
301973,883,car,378323.95,APPROVED,2024-04-27,2024-05-12
301974,50,personal,234001.58,rejected,2023-12-14,2023-12-19
301975,809,home,470980.46,approved,2024-11-10,2024-12-08
301976,991,home,493547.02,APPROVED,2024-09-27,2024-10-24
301977,476,education,NULL,pending,2024-04-03,2024-04-28
301978,342,education,315837.42,Approved ,2023-12-07,2023-12-22
301979,694,car,250749.2,APPROVED,2024-11-24,2024-11-20
301980,55,car,305493.89,approved,2023-10-22,2023-10-24
301981,791,personal,24022.41,approved,2025-01-16,2025-01-30
301982,785,home,365269.96, REJECTED,2023-09-01,2023-08-24
301983,889,home,333686.27,Approved ,2023-09-16,2023-09-08
301984,109,personal,124055.39,pending,2024-02-25,2024-03-05
301985,343,car,325917.31,approved,2025-01-15,2025-01-30
301986,735,home,279162.19,pending,2024-11-04,2024-11-18
301987,572,car,158435.97,approved,2025-01-06,2025-02-02
301988,140,home,143541.87,approved,2023-09-07,2023-09-02
301989,706,car,85971.05,Approved ,2023-12-10,2023-12-23
301990,627,car,56031.75,approved,2023-07-23,2023-07-16
301991,657,education,380681.91,rejected,2025-01-31,2025-01-30
301992,947,car,131773.47,APPROVED,2023-10-16,2023-10-15
301993,605,home,NULL,rejected,2025-04-09,2025-04-26
301994,538,personal,124980.89,approved,2024-07-02,2024-06-26
301995,508,home,316020.71,APPROVED,2024-02-18,2024-03-14
301996,239,education,378718.74,pending,2025-01-16,2025-01-25
301997,160,education,285022.72,approved,2024-05-21,2024-06-13
301998,600,home,140992.45,Approved ,2025-05-10,2025-05-29
301999,595,home,374399.21,rejected,2024-04-25,2024-05-19
